country_code,iyear,region,sfi,effect,legit,seceff,secleg,poleff,polleg,ecoeff,ecoleg,soceff,socleg,elec_leftsoc,elec_comm,elec_conserv,elec_right,turnout,region_txt,kills,killster,nattacks,armed_assault_type,bomb_exp_type,cit_tar,gov_tar,mil_tar,happiness_score,gdp_per_capita,family,life,freedom,generosity,trust,dystopia,num_arrivals
CZE,2012,,,,,,,,,,,,,0.0,11.3,47.8,3.7,62.6,,,,,,,,,,,,,,,,,,7647000.0
CZE,2013,,,,,,,,,,,,,0.0,14.9,19.7,9.4,59.5,Eastern Europe,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,7852000.0
CZE,2014,,,,,,,,,,,,,0.0,14.9,19.7,9.4,59.5,Eastern Europe,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,8096000.0
CZE,2015,,,,,,,,,,,,,0.0,14.9,19.7,9.4,59.5,Eastern Europe,0.0,0.0,4.0,,,0.0,1.0,0.0,6.505,1.17898,1.20643,0.84483,0.46363999999999994,0.02652,0.10686,2.67782,8707000.0
CZE,2016,,,,,,,,,,,,,0.0,14.9,19.7,9.4,59.5,Eastern Europe,0.0,0.0,2.0,,,1.0,1.0,0.0,6.596,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211,9321000.0
CZE,2017,,,,,,,,,,,,,0.0,7.8,21.8,10.6,60.8,Eastern Europe,0.0,0.0,3.0,,,,,,6.60900020599365,1.35268235206604,1.4338852167129499,0.754444003105164,0.49094617366790794,0.0881067588925362,0.0368729270994663,2.45186185836792,
DNK,1960,,,,,,,,,,,,,6.1,0.0,21.2,0.0,85.8,,,,,,,,,,,,,,,,,,
DNK,1961,,,,,,,,,,,,,6.1,0.0,21.2,0.0,85.8,,,,,,,,,,,,,,,,,,
DNK,1962,,,,,,,,,,,,,6.1,0.0,21.2,0.0,85.8,,,,,,,,,,,,,,,,,,
DNK,1963,,,,,,,,,,,,,6.1,0.0,21.2,0.0,85.8,,,,,,,,,,,,,,,,,,
DNK,1964,,,,,,,,,,,,,5.8,0.0,22.6,0.0,85.5,,,,,,,,,,,,,,,,,,
DNK,1965,,,,,,,,,,,,,5.8,0.0,22.6,0.0,85.5,,,,,,,,,,,,,,,,,,
DNK,1966,,,,,,,,,,,,,10.9,0.0,18.7,0.0,88.6,,,,,,,,,,,,,,,,,,
DNK,1967,,,,,,,,,,,,,10.9,0.0,18.7,0.0,88.6,,,,,,,,,,,,,,,,,,
DNK,1968,,,,,,,,,,,,,8.1,0.0,20.4,0.0,89.3,,,,,,,,,,,,,,,,,,
DNK,1969,,,,,,,,,,,,,8.1,0.0,20.4,0.0,89.3,,,,,,,,,,,,,,,,,,
DNK,1970,,,,,,,,,,,,,8.1,0.0,20.4,0.0,89.3,,,,,,,,,,,,,,,,,,
DNK,1971,,,,,,,,,,,,,9.1,0.0,16.7,0.0,87.2,,,,,,,,,,,,,,,,,,
DNK,1972,,,,,,,,,,,,,9.1,0.0,16.7,0.0,87.2,,,,,,,,,,,,,,,,,,
DNK,1973,,,,,,,,,,,,,6.0,3.6,9.2,0.0,88.7,,,,,,,,,,,,,,,,,,
DNK,1974,,,,,,,,,,,,,6.0,3.6,9.2,0.0,88.7,,,,,,,,,,,,,,,,,,
DNK,1975,,,,,,,,,,,,,7.1,4.2,5.5,0.0,88.2,,,,,,,,,,,,,,,,,,
DNK,1976,,,,,,,,,,,,,7.1,4.2,5.5,0.0,88.2,,,,,,,,,,,,,,,,,,
DNK,1977,,,,,,,,,,,,,6.6,3.7,8.5,0.0,88.0,,,,,,,,,,,,,,,,,,
DNK,1978,,,,,,,,,,,,,6.6,3.7,8.5,0.0,88.0,Western Europe,0.0,0.0,1.0,,,,,,,,,,,,,,
DNK,1979,,,,,,,,,,,,,9.600000000000001,0.0,12.5,0.0,85.6,Western Europe,0.0,0.0,3.0,0.0,3.0,,,,,,,,,,,,
DNK,1980,,,,,,,,,,,,,9.600000000000001,0.0,12.5,0.0,85.6,Western Europe,0.0,0.0,1.0,,,,,,,,,,,,,,
DNK,1981,,,,,,,,,,,,,13.9,0.0,14.5,0.0,83.2,Western Europe,0.0,0.0,6.0,0.0,4.0,,,,,,,,,,,,
DNK,1982,,,,,,,,,,,,,13.9,0.0,14.5,0.0,83.2,,,,,,,,,,,,,,,,,,
DNK,1983,,,,,,,,,,,,,13.9,0.0,14.5,0.0,83.2,,,,,,,,,,,,,,,,,,
DNK,1984,,,,,,,,,,,,,14.2,0.0,23.4,0.0,88.4,,,,,,,,,,,,,,,,,,
DNK,1985,,,,,,,,,,,,,14.2,0.0,23.4,0.0,88.4,Western Europe,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,
DNK,1986,,,,,,,,,,,,,14.2,0.0,23.4,0.0,88.4,Western Europe,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,
DNK,1987,,,,,,,,,,,,,14.6,0.0,20.8,0.0,86.7,Western Europe,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,
DNK,1988,,,,,,,,,,,,,13.0,0.0,19.3,0.0,85.7,Western Europe,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,
DNK,1989,,,,,,,,,,,,,13.0,0.0,19.3,0.0,85.7,Western Europe,0.0,0.0,1.0,,,,,,,,,,,,,,
DNK,1990,,,,,,,,,,,,,8.3,0.0,16.0,0.0,81.4,,,,,,,,,,,,,,,,,,
DNK,1991,,,,,,,,,,,,,8.3,0.0,16.0,0.0,81.4,Western Europe,0.0,0.0,1.0,,,,,,,,,,,,,,
DNK,1992,,,,,,,,,,,,,8.3,0.0,16.0,0.0,81.4,Western Europe,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,
DNK,1993,,,,,,,,,,,,,8.3,0.0,16.0,0.0,81.4,,,,,,,,,,,,,,,,,,
DNK,1994,,,,,,,,,,,,,10.4,0.0,15.0,0.0,84.3,,,,,,,,,,,,,,,,,,
DNK,1995,,,,,,,,,,,,,10.4,0.0,15.0,0.0,84.3,Western Europe,0.0,0.0,6.0,,,,,,,,,,,,,,2124000.0
DNK,1996,,,,,,,,,,,,,10.4,0.0,15.0,0.0,84.3,,,,,,,,,,,,,,,,,,2125000.0
DNK,1997,,,,,,,,,,,,,10.4,0.0,15.0,0.0,84.3,,,,,,,,,,,,,,,,,,2158000.0
DNK,1998,,,,,,,,,,,,,10.3,0.0,8.9,7.4,86.0,,,,,,,,,,,,,,,,,,2073000.0
DNK,1999,,,,,,,,,,,,,10.3,0.0,8.9,7.4,86.0,Western Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,2023000.0
DNK,2000,,,,,,,,,,,,,10.3,0.0,8.9,7.4,86.0,,,,,,,,,,,,,,,,,,3535000.0
DNK,2001,,,,,,,,,,,,,8.8,0.0,9.1,12.0,87.1,,,,,,,,,,,,,,,,,,3684000.0
DNK,2002,,,,,,,,,,,,,8.8,0.0,9.1,12.0,87.1,,,,,,,,,,,,,,,,,,3436000.0
DNK,2003,,,,,,,,,,,,,8.8,0.0,9.1,12.0,87.1,,,,,,,,,,,,,,,,,,3474000.0
DNK,2004,,,,,,,,,,,,,8.8,0.0,9.1,12.0,87.1,,,,,,,,,,,,,,,,,,4421000.0
DNK,2005,,,,,,,,,,,,,9.4,0.0,10.3,13.3,84.5,,,,,,,,,,,,,,,,,,9587000.0
DNK,2006,,,,,,,,,,,,,9.4,0.0,10.3,13.3,84.5,,,,,,,,,,,,,,,,,,9630000.0
DNK,2007,,,,,,,,,,,,,15.2,0.0,10.4,13.9,86.6,,,,,,,,,,,,,,,,,,9832000.0
DNK,2008,,,,,,,,,,,,,15.2,0.0,10.4,13.9,86.6,Western Europe,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,9564000.0
DNK,2009,,,,,,,,,,,,,15.2,0.0,10.4,13.9,86.6,,,,,,,,,,,,,,,,,,9265000.0
DNK,2010,,,,,,,,,,,,,15.2,0.0,10.4,13.9,86.6,Western Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,9425000.0
DNK,2011,,,,,,,,,,,,,15.899999999999999,0.0,4.9,12.3,87.7,,,,,,,,,,,,,,,,,,8471000.0
DNK,2012,,,,,,,,,,,,,15.899999999999999,0.0,4.9,12.3,87.7,,,,,,,,,,,,,,,,,,8443000.0
DNK,2013,,,,,,,,,,,,,15.899999999999999,0.0,4.9,12.3,87.7,Western Europe,0.0,0.0,1.0,,,1.0,0.0,0.0,,,,,,,,,8557000.0
DNK,2014,,,,,,,,,,,,,15.899999999999999,0.0,4.9,12.3,87.7,,,,,,,,,,,,,,,,,,10267000.0
DNK,2015,,,,,,,,,,,,,12.0,0.0,3.4,21.1,85.9,Western Europe,2.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,7.527,1.32548,1.36058,0.87464,0.6493800000000001,0.48357,0.34139,2.4920400000000003,10424000.0
DNK,2016,,,,,,,,,,,,,12.0,0.0,3.4,21.1,85.9,Western Europe,1.0,1.0,1.0,1.0,0.0,,,,7.526,1.4417799999999998,1.16374,0.79504,0.5794100000000001,0.44453000000000004,0.36171,2.73939,10781000.0
DNK,2017,,,,,,,,,,,,,12.0,0.0,3.4,21.1,85.9,,,,,,,,,,7.52199983596802,1.48238301277161,1.55112159252167,0.7925655245780941,0.626006722450256,0.3552804887294771,0.40077006816863997,2.31370735168457,
EST,1992,,,,,,,,,,,,,0.0,0.0,22.0,15.700000000000001,67.8,Eastern Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,
EST,1993,,,,,,,,,,,,,0.0,0.0,22.0,15.700000000000001,67.8,,,,,,,,,,,,,,,,,,
EST,1994,,,,,,,,,,,,,0.0,0.0,22.0,15.700000000000001,67.8,Eastern Europe,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,,,,,,,,,
FIN,1960,,,,,,,,,,,,,0.0,23.2,15.3,0.0,75.0,,,,,,,,,,,,,,,,,,
FIN,1961,,,,,,,,,,,,,0.0,23.2,15.3,0.0,75.0,,,,,,,,,,,,,,,,,,
FIN,1962,,,,,,,,,,,,,4.4,22.0,14.6,0.0,85.1,,,,,,,,,,,,,,,,,,
FIN,1963,,,,,,,,,,,,,4.4,22.0,14.6,0.0,85.1,,,,,,,,,,,,,,,,,,
FIN,1964,,,,,,,,,,,,,4.4,22.0,14.6,0.0,85.1,,,,,,,,,,,,,,,,,,
FIN,1965,,,,,,,,,,,,,4.4,22.0,14.6,0.0,85.1,,,,,,,,,,,,,,,,,,
FIN,1966,,,,,,,,,,,,,2.6,21.2,13.8,0.0,84.9,,,,,,,,,,,,,,,,,,
FIN,1967,,,,,,,,,,,,,2.6,21.2,13.8,0.0,84.9,,,,,,,,,,,,,,,,,,
FIN,1968,,,,,,,,,,,,,2.6,21.2,13.8,0.0,84.9,,,,,,,,,,,,,,,,,,
FIN,1969,,,,,,,,,,,,,2.6,21.2,13.8,0.0,84.9,,,,,,,,,,,,,,,,,,
FIN,1970,,,,,,,,,,,,,0.0,16.6,18.0,0.0,82.2,,,,,,,,,,,,,,,,,,
FIN,1971,,,,,,,,,,,,,0.0,16.6,18.0,0.0,82.2,,,,,,,,,,,,,,,,,,
FIN,1972,,,,,,,,,,,,,0.0,17.0,17.6,0.0,81.4,,,,,,,,,,,,,,,,,,
FIN,1973,,,,,,,,,,,,,0.0,17.0,17.6,0.0,81.4,,,,,,,,,,,,,,,,,,
FIN,1974,,,,,,,,,,,,,0.0,17.0,17.6,0.0,81.4,,,,,,,,,,,,,,,,,,
FIN,1975,,,,,,,,,,,,,0.0,18.9,18.4,0.0,73.8,,,,,,,,,,,,,,,,,,
FIN,1976,,,,,,,,,,,,,0.0,18.9,18.4,0.0,73.8,,,,,,,,,,,,,,,,,,
FIN,1977,,,,,,,,,,,,,0.0,18.9,18.4,0.0,73.8,,,,,,,,,,,,,,,,,,
FIN,1978,,,,,,,,,,,,,0.0,18.9,18.4,0.0,73.8,,,,,,,,,,,,,,,,,,
FIN,1979,,,,,,,,,,,,,0.0,17.9,21.7,0.0,75.3,,,,,,,,,,,,,,,,,,
FIN,1980,,,,,,,,,,,,,0.0,17.9,21.7,0.0,75.3,,,,,,,,,,,,,,,,,,
FIN,1981,,,,,,,,,,,,,0.0,17.9,21.7,0.0,75.3,,,,,,,,,,,,,,,,,,
FIN,1982,,,,,,,,,,,,,0.0,17.9,21.7,0.0,75.3,,,,,,,,,,,,,,,,,,
FIN,1983,,,,,,,,,,,,,0.0,14.0,22.1,0.0,75.7,,,,,,,,,,,,,,,,,,
FIN,1984,,,,,,,,,,,,,0.0,14.0,22.1,0.0,75.7,,,,,,,,,,,,,,,,,,
FIN,1985,,,,,,,,,,,,,0.0,14.0,22.1,0.0,75.7,,,,,,,,,,,,,,,,,,
FIN,1986,,,,,,,,,,,,,0.0,14.0,22.1,0.0,75.7,Western Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,
FIN,1987,,,,,,,,,,,,,0.0,13.600000000000001,23.1,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1988,,,,,,,,,,,,,0.0,13.600000000000001,23.1,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1989,,,,,,,,,,,,,0.0,13.600000000000001,23.1,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1990,,,,,,,,,,,,,0.0,13.600000000000001,23.1,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1991,,,,,,,,,,,,,0.0,10.1,19.3,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1992,,,,,,,,,,,,,0.0,10.1,19.3,0.0,72.1,Western Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,
FIN,1993,,,,,,,,,,,,,0.0,10.1,19.3,0.0,72.1,,,,,,,,,,,,,,,,,,
FIN,1994,,,,,,,,,,,,,0.0,10.1,19.3,0.0,72.1,Western Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,
FRA,1960,,,,,,,,,,,,,0.0,18.9,40.6,0.0,77.2,,,,,,,,,,,,,,,,,,
FRA,1961,,,,,,,,,,,,,0.0,18.9,40.6,0.0,77.2,,,,,,,,,,,,,,,,,,
FRA,1962,,,,,,,,,,,,,2.0,21.9,47.5,0.0,68.7,,,,,,,,,,,,,,,,,,
FRA,1963,,,,,,,,,,,,,2.0,21.9,47.5,0.0,68.7,,,,,,,,,,,,,,,,,,
FRA,1964,,,,,,,,,,,,,2.0,21.9,47.5,0.0,68.7,,,,,,,,,,,,,,,,,,
FRA,1965,,,,,,,,,,,,,2.0,21.9,47.5,0.0,68.7,,,,,,,,,,,,,,,,,,
FRA,1966,,,,,,,,,,,,,2.0,21.9,47.5,0.0,68.7,,,,,,,,,,,,,,,,,,
FRA,1967,,,,,,,,,,,,,2.1,22.5,41.8,0.0,81.1,,,,,,,,,,,,,,,,,,
FRA,1968,,,,,,,,,,,,,3.9,20.0,46.4,0.0,80.0,,,,,,,,,,,,,,,,,,
FRA,1969,,,,,,,,,,,,,3.9,20.0,46.4,0.0,80.0,,,,,,,,,,,,,,,,,,
FRA,1970,,,,,,,,,,,,,3.9,20.0,46.4,0.0,80.0,,,,,,,,,,,,,,,,,,
FRA,1971,,,,,,,,,,,,,3.9,20.0,46.4,0.0,80.0,,,,,,,,,,,,,,,,,,
FRA,1972,,,,,,,,,,,,,3.9,20.0,46.4,0.0,80.0,Western Europe,1.0,0.0,11.0,0.0,7.0,,,,,,,,,,,,
FRA,1973,,,,,,,,,,,,,2.0,21.4,40.4,0.0,81.3,Western Europe,5.0,0.0,14.0,0.0,8.0,0.0,1.0,0.0,,,,,,,,,
FRA,1974,,,,,,,,,,,,,2.0,21.4,40.4,0.0,81.3,Western Europe,3.0,0.0,29.0,2.0,20.0,5.0,0.0,0.0,,,,,,,,,
FRA,1975,,,,,,,,,,,,,2.0,21.4,40.4,0.0,81.3,Western Europe,3.0,0.0,37.0,1.0,29.0,2.0,1.0,1.0,,,,,,,,,
FRA,1976,,,,,,,,,,,,,2.0,21.4,40.4,0.0,81.3,Western Europe,7.0,0.0,57.0,5.0,36.0,5.0,5.0,0.0,,,,,,,,,
FRA,1977,,,,,,,,,,,,,2.0,21.4,40.4,0.0,81.3,Western Europe,3.0,0.0,53.0,1.0,33.0,3.0,10.0,0.0,,,,,,,,,
FRA,1978,,,,,,,,,,,,,0.0,20.6,44.8,0.0,83.2,Western Europe,20.0,3.0,55.0,2.0,39.0,5.0,3.0,3.0,,,,,,,,,
FRA,1979,,,,,,,,,,,,,0.0,20.6,44.8,0.0,83.2,Western Europe,5.0,0.0,202.0,5.0,167.0,24.0,19.0,2.0,,,,,,,,,
FRA,1980,,,,,,,,,,,,,0.0,20.6,44.8,0.0,83.2,Western Europe,19.0,2.0,90.0,9.0,64.0,8.0,13.0,0.0,,,,,,,,,
FRA,1981,,,,,,,,,,,,,0.0,16.1,42.8,0.0,70.9,Western Europe,8.0,0.0,62.0,4.0,40.0,6.0,6.0,0.0,,,,,,,,,
FRA,1982,,,,,,,,,,,,,0.0,16.1,42.8,0.0,70.9,Western Europe,17.0,0.0,62.0,4.0,50.0,9.0,6.0,0.0,,,,,,,,,
FRA,1983,,,,,,,,,,,,,0.0,16.1,42.8,0.0,70.9,Western Europe,18.0,2.0,118.0,0.0,103.0,26.0,21.0,0.0,,,,,,,,,
FRA,1984,,,,,,,,,,,,,0.0,16.1,42.8,0.0,70.9,Western Europe,12.0,0.0,142.0,4.0,128.0,48.0,16.0,1.0,,,,,,,,,
FRA,1985,,,,,,,,,,,,,0.0,16.1,42.8,0.0,70.9,Western Europe,15.0,0.0,102.0,0.0,81.0,26.0,9.0,0.0,,,,,,,,,
FRA,1986,,,,,,,,,,,,,0.0,9.7,42.6,9.8,78.5,Western Europe,24.0,5.0,94.0,2.0,84.0,37.0,11.0,3.0,,,,,,,,,
FRA,1987,,,,,,,,,,,,,0.0,9.7,42.6,9.8,78.5,Western Europe,4.0,0.0,86.0,3.0,73.0,9.0,58.0,0.0,,,,,,,,,
FRA,1988,,,,,,,,,,,,,0.0,11.2,40.400000000000006,9.8,66.2,Western Europe,6.0,0.0,54.0,4.0,43.0,12.0,11.0,0.0,,,,,,,,,
FRA,1989,,,,,,,,,,,,,0.0,11.2,40.400000000000006,9.8,66.2,Western Europe,3.0,0.0,24.0,1.0,15.0,3.0,5.0,1.0,,,,,,,,,
FRA,1990,,,,,,,,,,,,,0.0,11.2,40.400000000000006,9.8,66.2,Western Europe,3.0,0.0,30.0,0.0,16.0,3.0,7.0,0.0,,,,,,,,,
FRA,1991,,,,,,,,,,,,,0.0,11.2,40.400000000000006,9.8,66.2,Western Europe,5.0,0.0,134.0,2.0,125.0,12.0,26.0,0.0,,,,,,,,,
FRA,1992,,,,,,,,,,,,,0.0,11.2,40.400000000000006,9.8,66.2,Western Europe,9.0,0.0,124.0,6.0,89.0,16.0,44.0,1.0,,,,,,,,,
FRA,1993,,,,,,,,,,,,,0.0,9.1,44.1,12.7,69.3,,,,,,,,,,,,,,,,,,
FRA,1994,,,,,,,,,,,,,0.0,9.1,44.1,12.7,69.3,Western Europe,7.0,1.0,92.0,12.0,64.0,27.0,25.0,0.0,,,,,,,,,
FRA,1995,,,,,,,,,,,,,0.0,9.1,44.1,12.7,69.3,Western Europe,10.0,0.0,63.0,3.0,52.0,10.0,17.0,0.0,,,,,,,,,60033000.0
FRA,1996,,,,,,,,,,,,,0.0,9.1,44.1,12.7,69.3,Western Europe,13.0,0.0,262.0,5.0,230.0,21.0,94.0,1.0,,,,,,,,,62406000.0
FRA,1997,,,,,,,,,,,,,2.2,9.9,36.2,14.9,68.0,Western Europe,0.0,0.0,130.0,3.0,126.0,10.0,58.0,0.0,,,,,,,,,66591000.0
FRA,1998,,,,,,,,,,,,,2.2,9.9,36.2,14.9,68.0,Western Europe,1.0,0.0,12.0,0.0,11.0,1.0,8.0,0.0,,,,,,,,,70109000.0
FRA,1999,,,,,,,,,,,,,2.2,9.9,36.2,14.9,68.0,Western Europe,0.0,0.0,46.0,0.0,43.0,4.0,23.0,0.0,,,,,,,,,73147000.0
FRA,2000,,,,,,,,,,,,,2.2,9.9,36.2,14.9,68.0,Western Europe,2.0,0.0,27.0,0.0,23.0,3.0,10.0,1.0,,,,,,,,,77190000.0
FRA,2001,,,,,,,,,,,,,2.2,9.9,36.2,14.9,68.0,Western Europe,0.0,0.0,21.0,2.0,17.0,6.0,2.0,2.0,,,,,,,,,75202000.0
FRA,2002,,,,,,,,,,,,,2.7,4.9,43.699999999999996,11.1,64.4,Western Europe,0.0,0.0,32.0,0.0,28.0,12.0,2.0,0.0,,,,,,,,,77012000.0
FRA,2003,,,,,,,,,,,,,2.7,4.9,43.699999999999996,11.1,64.4,Western Europe,0.0,0.0,34.0,1.0,31.0,10.0,5.0,1.0,,,,,,,,,75048000.0
FRA,2004,,,,,,,,,,,,,2.7,4.9,43.699999999999996,11.1,64.4,Western Europe,0.0,0.0,11.0,0.0,11.0,3.0,2.0,0.0,,,,,,,,,74433000.0
FRA,2005,,,,,,,,,,,,,2.7,4.9,43.699999999999996,11.1,64.4,Western Europe,0.0,0.0,33.0,1.0,32.0,11.0,16.0,0.0,,,,,,,,,74988000.0
FRA,2006,,,,,,,,,,,,,2.7,4.9,43.699999999999996,11.1,64.4,Western Europe,1.0,1.0,34.0,0.0,31.0,12.0,5.0,3.0,,,,,,,,,77916000.0
FRA,2007,,,,,,,,,,,,,3.4,4.3,51.6,4.7,60.4,Western Europe,3.0,0.0,16.0,1.0,12.0,7.0,5.0,0.0,,,,,,,,,80853000.0
FRA,2008,,,,,,,,,,,,,3.4,4.3,51.6,4.7,60.4,Western Europe,0.0,0.0,13.0,0.0,10.0,2.0,0.0,0.0,,,,,,,,,79218000.0
FRA,2009,,,,,,,,,,,,,3.4,4.3,51.6,4.7,60.4,Western Europe,0.0,0.0,8.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,76764000.0
FRA,2010,,,,,,,,,,,,,3.4,4.3,51.6,4.7,60.4,Western Europe,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,76647000.0
FRA,2011,,,,,,,,,,,,,3.4,4.3,51.6,4.7,60.4,Western Europe,0.0,0.0,8.0,1.0,6.0,3.0,0.0,0.0,,,,,,,,,80499000.0
FRA,2012,,,,,,,,,,,,,0.0,6.9,30.6,13.6,57.2,Western Europe,8.0,0.0,66.0,3.0,60.0,53.0,0.0,2.0,,,,,,,,,81980000.0
FRA,2013,,,,,,,,,,,,,0.0,6.9,30.6,13.6,57.2,Western Europe,0.0,0.0,17.0,2.0,8.0,6.0,0.0,0.0,,,,,,,,,83634000.0
FRA,2014,,,,,,,,,,,,,0.0,6.9,30.6,13.6,57.2,Western Europe,1.0,1.0,14.0,1.0,4.0,4.0,1.0,0.0,,,,,,,,,83701000.0
FRA,2015,,,,,,,,,,,,,0.0,6.9,30.6,13.6,57.2,Western Europe,162.0,10.0,37.0,19.0,9.0,9.0,3.0,1.0,6.575,1.27778,1.2603799999999998,0.9457899999999999,0.55011,0.20646,0.12332,2.21126,84452000.0
FRA,2016,,,,,,,,,,,,,0.0,6.9,30.6,13.6,57.2,Western Europe,94.0,5.0,23.0,7.0,1.0,5.0,0.0,1.0,6.478,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,2.4744,82570000.0
FRA,2017,,,,,,,,,,,,,11.0,0.0,19.9,13.2,48.7,Western Europe,6.0,3.0,36.0,2.0,5.0,14.0,3.0,0.0,6.44199991226196,1.43092346191406,1.38777685165405,0.8444658517837521,0.470222115516663,0.129762306809425,0.172502428293228,2.00595474243164,
DEU,1960,,,,,,,,,,,,,0.0,0.0,3.4,0.0,87.8,,,,,,,,,,,,,,,,,,
DEU,1961,,,,,,,,,,,,,0.0,0.0,2.8,0.0,87.7,,,,,,,,,,,,,,,,,,
DEU,1962,,,,,,,,,,,,,0.0,0.0,2.8,0.0,87.7,,,,,,,,,,,,,,,,,,
DEU,1963,,,,,,,,,,,,,0.0,0.0,2.8,0.0,87.7,,,,,,,,,,,,,,,,,,
DEU,1964,,,,,,,,,,,,,0.0,0.0,2.8,0.0,87.7,,,,,,,,,,,,,,,,,,
DEU,1965,,,,,,,,,,,,,0.0,0.0,0.0,2.0,86.8,,,,,,,,,,,,,,,,,,
DEU,1966,,,,,,,,,,,,,0.0,0.0,0.0,2.0,86.8,,,,,,,,,,,,,,,,,,
DEU,1967,,,,,,,,,,,,,0.0,0.0,0.0,2.0,86.8,,,,,,,,,,,,,,,,,,
DEU,1968,,,,,,,,,,,,,0.0,0.0,0.0,2.0,86.8,,,,,,,,,,,,,,,,,,
DEU,1969,,,,,,,,,,,,,0.0,0.0,0.0,4.3,86.7,,,,,,,,,,,,,,,,,,
DEU,1970,,,,,,,,,,,,,0.0,0.0,0.0,4.3,86.7,,,,,,,,,,,,,,,,,,
DEU,1971,,,,,,,,,,,,,0.0,0.0,0.0,4.3,86.7,,,,,,,,,,,,,,,,,,
DEU,1972,,,,,,,,,,,,,0.0,0.0,0.0,0.0,91.1,,,,,,,,,,,,,,,,,,
DEU,1973,,,,,,,,,,,,,0.0,0.0,0.0,0.0,91.1,,,,,,,,,,,,,,,,,,
DEU,1974,,,,,,,,,,,,,0.0,0.0,0.0,0.0,91.1,,,,,,,,,,,,,,,,,,
DEU,1975,,,,,,,,,,,,,0.0,0.0,0.0,0.0,91.1,,,,,,,,,,,,,,,,,,
DEU,1976,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.7,,,,,,,,,,,,,,,,,,
DEU,1977,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.7,,,,,,,,,,,,,,,,,,
DEU,1978,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.7,,,,,,,,,,,,,,,,,,
DEU,1979,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.7,,,,,,,,,,,,,,,,,,
DEU,1980,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.6,,,,,,,,,,,,,,,,,,
DEU,1981,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.6,,,,,,,,,,,,,,,,,,
DEU,1982,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.6,,,,,,,,,,,,,,,,,,
DEU,1983,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.4,,,,,,,,,,,,,,,,,,
DEU,1984,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.4,,,,,,,,,,,,,,,,,,
DEU,1985,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.4,,,,,,,,,,,,,,,,,,
DEU,1986,,,,,,,,,,,,,0.0,0.0,0.0,0.0,88.4,,,,,,,,,,,,,,,,,,
DEU,1987,,,,,,,,,,,,,0.0,0.0,0.0,0.0,84.3,,,,,,,,,,,,,,,,,,
DEU,1988,,,,,,,,,,,,,0.0,0.0,0.0,0.0,84.3,,,,,,,,,,,,,,,,,,
DEU,1989,,,,,,,,,,,,,0.0,0.0,0.0,0.0,84.3,,,,,,,,,,,,,,,,,,
DEU,1990,,,,,,,,,,,,,0.0,2.4,0.0,2.1,77.8,Western Europe,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,
DEU,1991,,,,,,,,,,,,,0.0,2.4,0.0,2.1,77.8,Western Europe,10.0,0.0,62.0,7.0,7.0,12.0,11.0,0.0,,,,,,,,,
DEU,1992,,,,,,,,,,,,,0.0,2.4,0.0,2.1,77.8,Western Europe,16.0,0.0,154.0,27.0,7.0,38.0,14.0,0.0,,,,,,,,,
DEU,1993,,,,,,,,,,,,,0.0,2.4,0.0,2.1,77.8,,,,,,,,,,,,,,,,,,
