,year,country_code,gdpgr,opengr
879,1973,JPN,8.0326509475708,0.06354146229628177
880,1974,JPN,-1.225196361541748,0.3941428521830872
881,1975,JPN,3.091486692428589,-0.08572517083668629
882,1976,JPN,3.9750285148620605,0.02960772779217158
883,1977,JPN,4.390337944030762,-0.06701226316084574
884,1978,JPN,5.272019863128662,-0.16512612208087585
885,1979,JPN,5.483925819396973,0.17319999533641428
886,1980,JPN,2.817592144012451,0.17644598532324474
887,1981,JPN,4.176878929138184,0.014730554404769336
888,1982,JPN,3.3765058517456055,-0.012147813661377072
889,1983,JPN,3.060805320739746,-0.08181851823219022
890,1984,JPN,4.4638991355896,0.05109552548032492
891,1985,JPN,6.333356857299805,-0.06623164713912899
892,1986,JPN,2.8310766220092773,-0.26203081801919015
893,1987,JPN,4.10742712020874,-0.057556873994895175
894,1988,JPN,7.146693706512451,0.004619331862926179
895,1989,JPN,5.370152473449707,0.09815430432477812
896,1990,JPN,5.5723981857299805,0.04188910572741622
897,1991,JPN,3.3243408203125,-0.08080304128364546
898,1992,JPN,0.8190082311630249,-0.04117143246021626
899,1993,JPN,0.17106275260448456,-0.07593447360357664
900,1994,JPN,0.8635998368263245,0.0056569675806237285
901,1995,JPN,2.742140293121338,0.035704993706716426
902,1996,JPN,3.099999189376831,0.11061615829750071
903,1997,JPN,1.0760674476623535,0.08185052228130307
904,1998,JPN,-1.1284315586090088,-0.04035379931080396
905,1999,JPN,-0.25195425748825073,-0.04591613361466951
906,2000,JPN,2.779632806777954,0.08015113663117668
907,2001,JPN,0.40633589029312134,-0.0010857911214374738
908,2002,JPN,0.11797120422124863,0.04482645583193978
909,2003,JPN,1.5282635688781738,0.04338861653100867
910,2004,JPN,2.2046661376953125,0.10838233379495943
911,2005,JPN,1.662670373916626,0.10839775005476038
912,2006,JPN,1.4199861288070679,0.14392681409998453
913,2007,JPN,1.6542043685913086,0.09106323466674238
914,2008,JPN,-1.0935405492782593,0.03943718916089933
915,2009,JPN,-5.416432857513428,-0.28803494983287314
916,2010,JPN,4.191761493682861,0.16831190360501247
917,2011,JPN,-0.1154213398694992,0.06220946345735734
918,2012,JPN,1.4950692653656006,0.007998878689540634
919,2013,JPN,2.0002682209014893,0.11461634175607105
920,2014,JPN,0.3747391998767853,0.09951674382209896
921,2015,JPN,1.3538230657577515,-0.05191983011668144
922,2016,JPN,0.9554272294044495,-0.12163645761930986
923,2017,JPN,,0.10011232440516338
924,1993,LVA,-11.400012969970703,
925,1994,LVA,2.20005464553833,-0.29971658321516803
926,1995,LVA,-0.9000382423400879,-0.04904887584828521
927,1996,LVA,2.3590714931488037,0.21711134454491998
928,1997,LVA,8.974096298217773,-0.016212709323622065
929,1998,LVA,6.521787643432617,0.02223794156854586
930,1999,LVA,2.618901491165161,-0.11688323027648684
931,2000,LVA,5.406919956207275,0.02314098385193475
932,2001,LVA,6.461308479309082,0.057997077529144514
933,2002,LVA,7.102990627288818,-0.036950471569410004
934,2003,LVA,8.4307279586792,0.01779331020036934
935,2004,LVA,8.335551261901855,0.10537010303453731
936,2005,LVA,10.696991920471191,0.07597593604857011
937,2006,LVA,11.889381408691406,-0.002135200964757722
938,2007,LVA,9.979305267333984,-0.04666377786148257
939,2008,LVA,-3.54766583442688,-0.040882344570498
940,2009,LVA,-14.401693344116211,-0.05625038110787517
941,2010,LVA,-3.9406654834747314,0.25294740458517273
942,2011,LVA,6.381021499633789,0.10867009409967388
943,2012,LVA,4.03463888168335,0.05351833580685006
944,2013,LVA,2.429831027984619,-0.0228841884408012
945,2014,LVA,1.8582439422607422,-0.009915583437568709
946,2015,LVA,2.9717090129852295,-0.01308906912232466
947,2016,LVA,2.208814859390259,-0.020724871824461255
948,2017,LVA,,0.027729776092832115
949,1992,LTU,-21.258323669433594,
950,1993,LTU,-16.22752571105957,3.0071473501789114
951,1994,LTU,-9.765998840332031,-0.32454740796973713
952,1995,LTU,3.290107250213623,-0.04846869227446393
953,1996,LTU,5.149974346160889,0.09724166770591824
954,1997,LTU,8.293191909790039,0.07335763544366003
955,1998,LTU,7.467207908630371,-0.10356626477111153
956,1999,LTU,-1.134638786315918,-0.1655195991603069
957,2000,LTU,3.831655979156494,0.11310410389042391
958,2001,LTU,6.5244340896606445,0.12339811002891765
959,2002,LTU,6.760712623596191,0.07279216352122453
960,2003,LTU,10.538597106933594,-0.022259388460929008
961,2004,LTU,6.550079822540283,0.03673493097391667
962,2005,LTU,7.727387428283691,0.12961979974560256
963,2006,LTU,7.4064507484436035,0.05732229115125809
964,2007,LTU,11.086962699890137,-0.06306613269335548
965,2008,LTU,2.628082275390625,0.10548008018172661
966,2009,LTU,-14.814172744750977,-0.16123080443768512
967,2010,LTU,1.639827013015747,0.25581241130518984
968,2011,LTU,6.043137550354004,0.1507183819169624
969,2012,LTU,3.8269381523132324,0.06453858725473038
970,2013,LTU,3.498577117919922,0.02763598608501594
971,2014,LTU,3.537585496902466,-0.04041677003819644
972,2015,LTU,2.034667730331421,-0.049981483713474106
973,2016,LTU,2.3448829650878906,-0.034159886094271896
974,2017,LTU,,0.08226274967807612
975,1960,LUX,,
976,1961,LUX,3.829706907272339,0.04429238390534218
977,1962,LUX,1.3584017753601074,-0.04536984696565338
978,1963,LUX,3.4392685890197754,-0.02434869198904621
979,1964,LUX,7.865418910980225,0.015501448680597996
980,1965,LUX,1.9287413358688354,0.020074277253198103
981,1966,LUX,1.105623483657837,-0.047790580414795225
982,1967,LUX,0.21677641570568085,-0.01972268956941836
983,1968,LUX,4.183920860290527,0.008596657796935192
984,1969,LUX,9.973620414733887,0.012118686618551644
985,1970,LUX,1.7036491632461548,0.05745834725414167
986,1971,LUX,2.667236328125,0.04543618056774479
987,1972,LUX,6.5981926918029785,-0.07413833840788664
988,1973,LUX,8.312676429748535,0.041213890861660385
989,1974,LUX,4.212467193603516,0.11116487299704447
990,1975,LUX,-6.571371078491211,-0.02279730020871984
991,1976,LUX,2.534332036972046,-0.05606098075949473
992,1977,LUX,1.5697765350341797,-0.005065524956577305
993,1978,LUX,4.0749711990356445,-0.02124900555399245
994,1979,LUX,2.345608711242676,0.07080301882386686
995,1980,LUX,0.8408828973770142,-0.001368838596744859
996,1981,LUX,-0.5509505271911621,-0.009409275289392949
997,1982,LUX,1.131296992301941,0.020056966745437776
998,1983,LUX,2.989076852798462,0.004033759318048613
999,1984,LUX,6.186939239501953,0.11236165350779959
1000,1985,LUX,2.791706085205078,0.05755848100041172
1001,1986,LUX,9.98393440246582,-0.08729568816576139
1002,1987,LUX,3.9509780406951904,-0.006029159823395913
1003,1988,LUX,8.463282585144043,0.008013473069480304
1004,1989,LUX,9.79806137084961,0.011208618065904341
1005,1990,LUX,5.319931983947754,-0.016788939279483217
1006,1991,LUX,8.644190788269043,0.004493929804357144
1007,1992,LUX,1.819652795791626,-0.032236798052378224
1008,1993,LUX,4.200647830963135,-0.006193989844129333
1009,1994,LUX,3.8209211826324463,0.02424094912491226
1010,1995,LUX,1.4322001934051514,0.020251383526774802
1011,1996,LUX,1.3933830261230469,0.03150934024356622
1012,1997,LUX,5.725076675415039,0.10581246238818864
1013,1998,LUX,6.028470993041992,0.10593387953308508
1014,1999,LUX,8.465276718139648,0.02716646177746518
1015,2000,LUX,8.213802337646484,0.1368385762042732
1016,2001,LUX,2.513288974761963,-0.002230181172343637
1017,2002,LUX,3.8340885639190674,-0.04607169115275955
1018,2003,LUX,1.6363321542739868,-0.018320357652818475
1019,2004,LUX,3.6619718074798584,0.1066791918649701
1020,2005,LUX,3.1999385356903076,0.05890506826965347
1021,2006,LUX,5.172754287719727,0.07665335675161944
1022,2007,LUX,8.345656394958496,0.037138687260662495
1023,2008,LUX,-1.2813999652862549,0.0332533445371781
1024,2009,LUX,-4.408998966217041,-0.13851656383218391
1025,2010,LUX,4.84818172454834,0.06821099776736239
1026,2011,LUX,2.5549323558807373,0.023052149946198197
1027,2012,LUX,-0.3742277920246124,0.05692509744949459
1028,2013,LUX,3.6802263259887695,0.02158736566216768
1029,2014,LUX,5.7437214851379395,0.12473388788687734
1030,2015,LUX,2.893141746520996,0.060042637018647094
1031,2016,LUX,3.0771126747131348,-0.0069017159907125425
1032,2017,LUX,,-0.0015634242400646148
1033,1966,MLT,,
1034,1967,MLT,,-0.029641369480898794
1035,1968,MLT,,0.11848377469295435
1036,1969,MLT,,0.018185640943743975
1037,1970,MLT,,-0.08405710591020454
1038,1971,MLT,,-0.008384043522369988
1039,1972,MLT,,-0.003340725418211843
1040,1973,MLT,,0.17591925467386993
1041,1974,MLT,,0.3125054990019642
1042,1975,MLT,,-0.08708313007407797
1043,1976,MLT,,0.01212518252356487
1044,1977,MLT,,0.03320778400037061
1045,1978,MLT,,-0.07815368476265405
1046,1979,MLT,,0.06488964346349757
1047,1980,MLT,,0.020284274581012562
1048,1981,MLT,,-0.08568376898607466
1049,1982,MLT,,-0.09935623100668989
1050,1983,MLT,,-0.03383304014237287
1051,1984,MLT,,0.04077889759332276
1052,1985,MLT,,0.0342256675420507
1053,1986,MLT,,-0.03713048040998779
1054,1987,MLT,,0.07189230495022736
1055,1988,MLT,,0.015221392516594712
1056,1989,MLT,,0.028374829387678213
1057,1990,MLT,,0.06350744260380381
1058,1991,MLT,,0.005083591142080124
1059,1992,MLT,4.686223983764648,0.03244569620014692
1060,1993,MLT,4.48704719543457,0.04910956259644528
1061,1994,MLT,5.715579032897949,0.015563513261914297
1062,1995,MLT,6.233761310577393,-0.011414347630622768
1063,1996,MLT,3.9877896308898926,-0.06461034486831685
1064,1997,MLT,4.854717254638672,-0.04823859120970897
1065,1998,MLT,3.42429518699646,-0.012397887587119794
1066,1999,MLT,4.0595269203186035,0.016601748796952087
1067,2000,MLT,6.413247108459473,0.08301342069316098
1068,2001,MLT,0.6081637740135193,-0.11061968499197106
1069,2002,MLT,2.9824330806732178,0.000860226265575248
1070,2003,MLT,2.5441219806671143,-0.01954156128699125
1071,2004,MLT,0.4420136511325836,-0.029430296567910075
1072,2005,MLT,3.7852494716644287,0.014059842562030633
1073,2006,MLT,1.827699899673462,0.1851294510717707
1074,2007,MLT,3.986461877822876,0.03286173761911426
1075,2008,MLT,3.3465232849121094,0.1496728557292606
1076,2009,MLT,-2.462285280227661,-0.0007631181113701979
1077,2010,MLT,3.5431649684906006,0.03517772040667411
1078,2011,MLT,1.326310634613037,0.03561263384704638
1079,2012,MLT,2.6747260093688965,0.023506933287349208
1080,2013,MLT,4.675279140472412,-0.05529412270165324
1081,2014,MLT,8.124364852905273,-0.07324906768539086
1082,2015,MLT,9.889213562011719,-0.04380075804285721
1083,2016,MLT,5.488180637359619,-0.031682805366002875
1084,2017,MLT,,-0.04888875091946321
1085,1960,NLD,,
1086,1961,NLD,3.2194113731384277,-0.029684409769187292
1087,1962,NLD,4.146069526672363,-0.01702605979948224
1088,1963,NLD,3.710735559463501,0.013822194496430296
1089,1964,NLD,7.982066631317139,-0.015796190300331303
1090,1965,NLD,5.691824913024902,-0.029995419638779386
1091,1966,NLD,3.020101547241211,-0.018556507301568104
1092,1967,NLD,5.553709983825684,-0.03380388376899868
1093,1968,NLD,6.5702996253967285,0.0009562881808387047
1094,1969,NLD,5.419809341430664,-0.02290955376981829
1095,1970,NLD,5.696472644805908,0.0680491338710314
1096,1971,NLD,4.219233989715576,-0.012422337974999365
1097,1972,NLD,3.3112406730651855,-0.03140004043441469
1098,1973,NLD,4.688436031341553,0.04193749560871041
1099,1974,NLD,3.9653375148773193,0.11462719189563697
1100,1975,NLD,-0.09013662487268448,-0.05819425136060541
1101,1976,NLD,5.11843204498291,0.025748740733992248
1102,1977,NLD,2.3179190158843994,-0.03343661386446806
1103,1978,NLD,2.4840798377990723,-0.03612851885896862
1104,1979,NLD,1.838045358657837,0.09387789668733015
1105,1980,NLD,1.682002067565918,0.055847773848002324
1106,1981,NLD,-0.5135552287101746,0.05053895085142468
1107,1982,NLD,-1.2826942205429077,-0.0034860747713455487
1108,1983,NLD,1.757493019104004,0.002971041673045738
1109,1984,NLD,3.1194753646850586,0.05460826393612628
1110,1985,NLD,2.6560189723968506,0.035640332792670204
1111,1986,NLD,3.1255273818969727,-0.15155599385411467
1112,1987,NLD,1.8501969575881958,-0.015011247522713767
1113,1988,NLD,2.9802730083465576,0.045082792244781844
1114,1989,NLD,4.479402542114258,0.06052555069529064
1115,1990,NLD,4.178456783294678,-0.018918421908816985
1116,1991,NLD,2.4511618614196777,0.010342832205810781
1117,1992,NLD,1.5899531841278076,-0.0295853653431567
1118,1993,NLD,1.263738989830017,-0.029986166625980304
1119,1994,NLD,3.008195400238037,0.04052491016879545
1120,1995,NLD,3.2533345222473145,0.047283797001866024
1121,1996,NLD,3.289973735809326,0.008480911456835827
1122,1997,NLD,4.489132881164551,0.05157403916014447
1123,1998,NLD,4.430678844451904,-0.01564445937058334
1124,1999,NLD,4.965467929840088,0.016435958490297775
1125,2000,NLD,4.321603775024414,0.09720118284748769
1126,2001,NLD,2.123610734939575,-0.043682417171824306
1127,2002,NLD,0.10359508544206619,-0.054827272515220016
1128,2003,NLD,0.3587073087692261,-0.01355046034899443
1129,2004,NLD,1.8045322895050049,0.050827376697641036
1130,2005,NLD,2.162365674972534,0.04419829842375478
1131,2006,NLD,3.669018268585205,0.040433461692236605
1132,2007,NLD,3.6968743801116943,0.021019439283349595
1133,2008,NLD,1.6985208988189697,0.004614515487371795
1134,2009,NLD,-3.7665865421295166,-0.1081215535796991
1135,2010,NLD,1.3308000564575195,0.12518318582935173
1136,2011,NLD,1.6642762422561646,0.08325368892376273
1137,2012,NLD,-1.057261347770691,0.04770487914099508
1138,2013,NLD,-0.12110115587711334,0.0018818450522681829
1139,2014,NLD,1.4190596342086792,0.0033734694846450086
1140,2015,NLD,2.2600860595703125,0.051733444937748896
1141,2016,NLD,2.145390510559082,-0.05676145601920202
1142,2017,NLD,,0.04243151391218669
1143,1960,NZL,,
1144,1961,NZL,4.4449944496154785,0.006976721093344018
1145,1962,NZL,2.484537363052368,-0.07922072173347872
1146,1963,NZL,4.315483093261719,0.10430149699444513
1147,1964,NZL,4.201171875,-0.05656262331231188
1148,1965,NZL,6.327785491943359,0.0009214905578056598
1149,1966,NZL,8.164762496948242,0.02379862355547724
1150,1967,NZL,-3.2897260189056396,-0.13375514907145636
1151,1968,NZL,-2.773900032043457,0.12179845634701403
1152,1969,NZL,6.682961463928223,0.0516172040218541
1153,1970,NZL,3.3136842250823975,0.028652811979677617
1154,1971,NZL,2.709099769592285,-0.08107408310625264
1155,1972,NZL,1.609102487564087,0.031035925464302005
1156,1973,NZL,9.017826080322266,0.05300211154338719
1157,1974,NZL,11.305688858032227,0.12788625493291073
1158,1975,NZL,-5.142147064208984,-0.008911699583305288
1159,1976,NZL,3.2516725063323975,0.06316549074490463
1160,1977,NZL,-1.3422670364379883,-0.03752462359479625
1161,1978,NZL,-6.370534896850586,-0.027986527606791878
1162,1979,NZL,1.4955525398254395,0.13248759408033517
1163,1980,NZL,0.3906232714653015,-0.005134896107739317
1164,1981,NZL,4.657911777496338,0.009337792360660568
1165,1982,NZL,3.3660905361175537,-0.024799971219122252
1166,1983,NZL,1.1072235107421875,-0.007357511988710708
1167,1984,NZL,8.519471168518066,0.13714699435274325
1168,1985,NZL,1.6158040761947632,-0.08240640949261235
1169,1986,NZL,0.5927798748016357,-0.12171249781344973
1170,1987,NZL,1.112186312675476,-0.05149501566694181
1171,1988,NZL,1.391568660736084,-0.039669997406745705
1172,1989,NZL,1.4785467386245728,0.07523174779382424
1173,1990,NZL,1.0629488229751587,0.017355238699833464
1174,1991,NZL,-2.1674726009368896,0.03882427157895574
1175,1992,NZL,0.8237914443016052,0.08479784028057602
1176,1993,NZL,4.93705415725708,-0.027368909940353126
1177,1994,NZL,6.676990032196045,0.02349006680661203
1178,1995,NZL,4.345060348510742,-0.03510946702426687
1179,1996,NZL,3.74208664894104,-0.03160282977163775
1180,1997,NZL,2.9735267162323,0.0023807895214780217
1181,1998,NZL,0.785016655921936,0.04793149504438121
1182,1999,NZL,4.460721015930176,0.060553086354927954
1183,2000,NZL,4.081916332244873,0.1158978411344529
1184,2001,NZL,2.2019402980804443,-0.018734921735323096
1185,2002,NZL,5.083129405975342,-0.06808819310159775
1186,2003,NZL,4.613442897796631,-0.07567080566905005
1187,2004,NZL,4.404047966003418,0.015283838647723202
1188,2005,NZL,2.5573744773864746,-0.013273485189523204
1189,2006,NZL,2.7527875900268555,0.026653303331899858
1190,2007,NZL,3.9478018283843994,-0.020058301852772686
1191,2008,NZL,-0.4224473834037781,0.10220799447397466
1192,2009,NZL,0.34544476866722107,-0.14261515835507554
1193,2010,NZL,1.9745292663574219,0.05553952186320865
1194,2011,NZL,1.9016196727752686,0.016405076352586923
1195,2012,NZL,2.562242031097412,-0.03637839246264729
1196,2013,NZL,2.194247245788574,-0.017089102691908553
1197,2014,NZL,3.173671007156372,-0.015334410170941615
1198,2015,NZL,4.159860134124756,-0.007623726570602174
1199,2016,NZL,4.140786647796631,-0.048170347636687705
1200,2017,NZL,,0.04336168064467394
1201,1960,NOR,,
1202,1961,NOR,6.274669647216797,-0.020685571518142987
1203,1962,NOR,2.813612461090088,-0.03882622198142249
1204,1963,NOR,3.7853751182556152,0.015763285867057775
1205,1964,NOR,5.008849620819092,0.018653915686085876
1206,1965,NOR,5.285113334655762,0.0006731066243577111
1207,1966,NOR,3.7862930297851562,0.010050941532994129
1208,1967,NOR,6.256252288818359,0.03091936837399678
1209,1968,NOR,2.259854316711426,-0.016353545866681363
1210,1969,NOR,4.504469871520996,-0.021298820070190683
1211,1970,NOR,1.998709797859192,0.02984520803324231
1212,1971,NOR,5.130681037902832,-0.0202539201705777
1213,1972,NOR,5.0931196212768555,-0.04077730833641291
1214,1973,NOR,4.413301944732666,0.08754086629753588
1215,1974,NOR,4.192111015319824,0.09570748892211012
1216,1975,NOR,5.227820873260498,-0.05351454333971539
1217,1976,NOR,5.863085746765137,0.029641195649483976
1218,1977,NOR,4.267425060272217,-0.03271310743511413
1219,1978,NOR,3.4877688884735107,-0.07811964896433565
1220,1979,NOR,4.372599124908447,0.0638564675972828
1221,1980,NOR,4.564661026000977,0.04341846843458552
1222,1981,NOR,1.5982247591018677,-0.014138939087645741
1223,1982,NOR,0.23545631766319275,-0.019221615253249613
1224,1983,NOR,3.972783088684082,-0.027395837900976105
1225,1984,NOR,6.052259922027588,0.013748765360335424
1226,1985,NOR,5.553370475769043,0.01273446831545999
1227,1986,NOR,4.042327880859375,-0.08055907387426842
1228,1987,NOR,1.7534047365188599,-0.06838858260462877
1229,1988,NOR,-0.2553142309188843,-0.003436448073640408
1230,1989,NOR,1.038252592086792,0.08634590631205397
1231,1990,NOR,1.9323859214782715,0.02003189815075035
1232,1991,NOR,3.0848004817962646,-0.026360956914597278
1233,1992,NOR,3.57434344291687,-0.042565498170383576
1234,1993,NOR,2.845310926437378,0.00563518821250808
1235,1994,NOR,5.055451393127441,0.009984719829746247
1236,1995,NOR,4.153936862945557,-0.005847943856712612
1237,1996,NOR,5.028000354766846,0.04090652369043868
1238,1997,NOR,5.2846455574035645,0.02730622564115981
1239,1998,NOR,2.6244678497314453,-0.014257036714740323
1240,1999,NOR,2.01326322555542,-0.02796330005178982
1241,2000,NOR,3.205289602279663,0.06590439111683488
1242,2001,NOR,2.0853309631347656,-0.018163066644367398
1243,2002,NOR,1.437772512435913,-0.07669791336820164
1244,2003,NOR,0.9197606444358826,-0.015718948151744128
1245,2004,NOR,3.9590957164764404,0.03702588982765764
1246,2005,NOR,2.6246676445007324,0.026094222943127354
1247,2006,NOR,2.3951077461242676,0.021706041909489215
1248,2007,NOR,2.9850387573242188,0.010623347548725404
1249,2008,NOR,0.4807744026184082,0.022996765343023418
1250,2009,NOR,-1.6909887790679932,-0.10502675906102166
1251,2010,NOR,0.6915914416313171,0.018068565685267046
1252,2011,NOR,0.972000002861023,0.020629683873419236
1253,2012,NOR,2.7216103076934814,-0.021275537980681047
1254,2013,NOR,1.0444279909133911,-0.009144971851009598
1255,2014,NOR,1.9750901460647583,0.015897157046931953
1256,2015,NOR,1.9700615406036377,0.018135771076544405
1257,2016,NOR,1.091428279876709,-0.014484243940486863
1258,2017,NOR,,0.007150154850737334
1259,1991,POL,-7.015578746795654,
1260,1992,POL,2.5149786472320557,-0.06310623577490448
1261,1993,POL,3.7383103370666504,-0.021068123163846875
1262,1994,POL,5.292801856994629,0.005370884446274982
1263,1995,POL,6.95185661315918,0.07212990334029379
1264,1996,POL,6.312030792236328,0.04114506052077482
1265,1997,POL,6.98660945892334,0.10991403290648116
1266,1998,POL,4.915771961212158,0.12256839866275548
1267,1999,POL,4.450287342071533,-0.04657410945377238
1268,2000,POL,4.473235607147217,0.12530187032802087
1269,2001,POL,1.2778900861740112,-0.0446659957289407
1270,2002,POL,1.4446218013763428,0.04905891957110131
1271,2003,POL,3.5624852180480957,0.1397294482110445
1272,2004,POL,5.135629177093506,0.025575011474378906
1273,2005,POL,3.493739366531372,-0.013174669797735628
1274,2006,POL,6.179669380187988,0.10695744259406226
1275,2007,POL,7.034855365753174,0.03690138458767733
1276,2008,POL,4.249690532684326,0.0011462646599389448
1277,2009,POL,2.8202168941497803,-0.06846123421542283
1278,2010,POL,3.6070029735565186,0.09148988692858628
1279,2011,POL,5.017291069030762,0.06058338545959763
1280,2012,POL,1.607879638671875,0.025777100210007342
1281,2013,POL,1.3919246196746826,0.01527413854597448
1282,2014,POL,3.283100128173828,0.03313483701844899
1283,2015,POL,3.844569206237793,0.023542609511603807
1284,2016,POL,2.9696414470672607,0.04640021421691687
1285,2017,POL,,0.041959010569720734
1286,1975,PRT,-4.347630977630615,
1287,1976,PRT,6.900230884552002,-0.0919406820637988
1288,1977,PRT,5.602597236633301,0.0746036325681596
1289,1978,PRT,2.8159661293029785,0.014860354275544552
1290,1979,PRT,5.638937473297119,0.23347148784998084
1291,1980,PRT,4.5893402099609375,0.06902842998817005
1292,1981,PRT,1.6181035041809082,0.024725292963059475
1293,1982,PRT,2.1353752613067627,0.003347519772537
1294,1983,PRT,-0.17311306297779083,0.056764065692509025
1295,1984,PRT,-1.8799796104431152,0.09306856721853518
1296,1985,PRT,2.8074395656585693,-0.04495694138584727
1297,1986,PRT,4.140955448150635,-0.12185942597351329
1298,1987,PRT,6.381393909454346,0.10284828259732581
1299,1988,PRT,7.489108085632324,0.060823335586204896
1300,1989,PRT,6.440639019012451,0.02641570703180829
1301,1990,PRT,3.9505233764648438,0.0028783169870501
1302,1991,PRT,4.36820650100708,-0.07207624088915932
1303,1992,PRT,1.089476466178894,-0.06724434232236287
1304,1993,PRT,-2.0432770252227783,-0.03786443842592724
1305,1994,PRT,0.9648382067680359,0.05541482196123426
1306,1995,PRT,4.282780170440674,0.047870152114000586
1307,1996,PRT,3.49668288230896,0.005027790561475065
1308,1997,PRT,4.426210403442383,0.0345314917910724
1309,1998,PRT,4.791772365570068,0.024457148655159466
1310,1999,PRT,3.8882133960723877,-0.008109927679817885
1311,2000,PRT,3.787493944168091,0.06525521391088263
1312,2001,PRT,1.943305253982544,-0.0349927525151138
1313,2002,PRT,0.7687956690788269,-0.04461771982873486
1314,2003,PRT,-0.934205174446106,-0.02771478281013595
1315,2004,PRT,1.8115830421447754,0.038464204882105335
1316,2005,PRT,0.7667844295501709,-0.0030460631410426098
1317,2006,PRT,1.5530544519424438,0.08791883883794305
1318,2007,PRT,2.4920012950897217,0.02321095106080162
1319,2008,PRT,0.19927281141281128,0.03316795179768062
1320,2009,PRT,-2.978104829788208,-0.15120270282100623
1321,2010,PRT,1.8986917734146118,0.10187193405354233
1322,2011,PRT,-1.8268529176712036,0.08259479071716225
1323,2012,PRT,-4.028256893157959,0.04206583563763022
1324,2013,PRT,-1.1301558017730713,0.027636095634656188
1325,2014,PRT,0.8931871056556702,0.02476580644681725
1326,2015,PRT,1.8220674991607666,0.0032917811774049177
1327,2016,PRT,1.61941397190094,-0.027368972673159964
1328,2017,PRT,,0.02476580644681725
1329,1990,ROU,,
1330,1991,ROU,-13.080788612365723,-0.08744039566303752
1331,1992,ROU,-8.724016189575195,0.6348089998313897
1332,1993,ROU,1.5209869146347046,-0.2028625315401802
1333,1994,ROU,3.934633731842041,0.017073035040679363
1334,1995,ROU,7.139304161071777,0.1726280668883986
1335,1996,ROU,3.869790554046631,0.07912382511532146
1336,1997,ROU,-4.816145420074463,0.03909889223918195
1337,1998,ROU,-2.087256908416748,-0.14764019832251174
1338,1999,ROU,-0.4015272557735443,0.12059932027170439
1339,2000,ROU,2.3951046466827393,0.17998593945890784
1340,2001,ROU,5.591979026794434,0.03937704940752362
1341,2002,ROU,5.184204578399658,0.03472579001907006
1342,2003,ROU,5.524260997772217,0.006092634768018579
1343,2004,ROU,8.358620643615723,0.048375468910063724
1344,2005,ROU,4.171899795532227,-0.05343427514468502
1345,2006,ROU,8.05557632446289,0.0016466981088587573
1346,2007,ROU,6.86375093460083,-0.06935858844251863
1347,2008,ROU,8.259858131408691,-0.07575862042656867
1348,2009,ROU,-5.910356044769287,-0.09326066382443754
1349,2010,ROU,-2.8116037845611572,0.20227962303677627
1350,2011,ROU,2.0297815799713135,0.11740460755567339
1351,2012,ROU,1.2381986379623413,0.002708763329380748
1352,2013,ROU,3.5315937995910645,0.004637075124596768
1353,2014,ROU,3.076301336288452,0.0317831198533689
1354,2015,ROU,3.973820924758911,-0.002102906338022348
1355,2016,ROU,4.820761203765869,0.01112943485304796
1356,2017,ROU,,0.017298012160948284
1357,1990,SVK,,
1358,1991,SVK,,0.5410697019814483
1359,1992,SVK,,0.5121404431034278
1360,1993,SVK,7.109809398651123,-0.15559849478942933
1361,1994,SVK,6.205530166625977,-0.03195032060076608
1362,1995,SVK,5.8434953689575195,0.0009547187943728108
1363,1996,SVK,6.757147312164307,0.035823992276041716
1364,1997,SVK,6.067543029785156,0.0374707198977986
1365,1998,SVK,4.011813640594482,-0.13065497303012863
1366,1999,SVK,-0.205069437623024,-0.043934019872558516
1367,2000,SVK,1.2101733684539795,0.11416386731897088
1368,2001,SVK,3.3164682388305664,0.11667813917690606
1369,2002,SVK,4.522792339324951,-0.011483178498506663
1370,2003,SVK,5.418715953826904,0.03344542092587233
1371,2004,SVK,5.258836269378662,0.10990236215484273
1372,2005,SVK,6.750960826873779,0.06076976751154728
1373,2006,SVK,8.452887535095215,0.11670547500191697
1374,2007,SVK,10.799576759338379,0.00987646290363653
1375,2008,SVK,5.629778861999512,-0.02832930460801486
1376,2009,SVK,-5.422542095184326,-0.1609333118095958
1377,2010,SVK,5.041716575622559,0.12744263961990154
1378,2011,SVK,2.8190994262695312,0.10955398639139768
1379,2012,SVK,1.6571487188339233,0.04786913353125799
1380,2013,SVK,1.490646481513977,0.023503032190269835
1381,2014,SVK,2.7503349781036377,-0.01704801655348398
1382,2015,SVK,3.850100517272949,0.015752822849941284
1383,2016,SVK,3.324695348739624,0.00477449872678215
1384,2017,SVK,,0.03633996945535989
1385,1990,SVN,,
1386,1991,SVN,-8.9,-0.06788564059760094
1387,1992,SVN,-5.464,-0.24371702382686034
1388,1993,SVN,2.843,-0.0241075280364228
1389,1994,SVN,5.327,0.011485911544820926
1390,1995,SVN,4.107,-0.12345477548348494
1391,1996,SVN,3.5162811279296875,0.0017599421377161306
1392,1997,SVN,5.1143798828125,0.02881932810760568
1393,1998,SVN,3.2856316566467285,0.004660627734461853
1394,1999,SVN,5.274353981018066,-0.04284080747283758
1395,2000,SVN,4.155433654785156,0.11929296516969301
1396,2001,SVN,2.9493653774261475,0.00829096703192822
1397,2002,SVN,3.8363053798675537,-0.011589966203903512
1398,2003,SVN,2.842083215713501,-0.011793614647077066
1399,2004,SVN,4.351795673370361,0.09077207088538164
1400,2005,SVN,4.003007411956787,0.07560261490019049
