country_code;iyear;region;sfi;effect;legit;seceff;secleg;poleff;polleg;ecoeff;ecoleg;soceff;socleg
CZR;2001;5;1;1;0;0;0;1;0;0;0;0;0
CZR;2002;5;2;2;0;0;0;2;0;0;0;0;0
CZR;2003;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2004;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2005;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2006;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2007;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2008;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2009;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2010;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2011;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2012;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2013;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2014;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2015;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2016;5;0;0;0;0;0;0;0;0;0;0;0
CZR;2017;5;1;0;1;0;0;0;1;0;0;0;0
CZR;2018;5;1;0;1;0;0;0;1;0;0;0;0
DEN;1995;6;0;0;0;0;0;0;0;0;0;0;0
DEN;1996;6;0;0;0;0;0;0;0;0;0;0;0
DEN;1997;6;0;0;0;0;0;0;0;0;0;0;0
DEN;1998;6;0;0;0;0;0;0;0;0;0;0;0
DEN;1999;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2000;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2001;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2002;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2003;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2004;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2005;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2006;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2007;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2008;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2009;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2010;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2011;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2012;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2013;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2014;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2015;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2016;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2017;6;0;0;0;0;0;0;0;0;0;0;0
DEN;2018;6;0;0;0;0;0;0;0;0;0;0;0
DJI;1995;2;18;9;9;1;2;2;2;3;2;3;3
DJI;1996;2;16;9;7;1;1;2;1;3;2;3;3
DJI;1997;2;15;9;6;1;1;2;0;3;2;3;3
DJI;1998;2;14;8;6;0;1;2;0;3;2;3;3
DJI;1999;2;15;8;7;0;1;2;1;3;2;3;3
DJI;2000;2;16;8;8;0;1;2;1;3;3;3;3
DJI;2001;2;15;8;7;0;1;2;1;3;2;3;3
DJI;2002;2;15;8;7;0;1;2;1;3;2;3;3
DJI;2003;2;15;8;7;0;1;2;1;3;2;3;3
DJI;2004;2;15;8;7;0;1;2;1;3;2;3;3
DJI;2005;2;14;7;7;0;1;2;1;3;2;2;3
DJI;2006;2;15;7;8;0;1;2;1;3;3;2;3
DJI;2007;2;15;7;8;0;1;2;1;3;3;2;3
DJI;2008;2;15;7;8;0;1;2;1;3;3;2;3
DJI;2009;2;13;6;7;0;1;1;1;3;2;2;3
DJI;2010;2;13;6;7;0;1;1;1;3;2;2;3
DJI;2011;2;13;6;7;0;1;1;1;3;2;2;3
DJI;2012;2;14;7;7;0;1;2;1;3;2;2;3
DJI;2013;2;13;7;6;0;1;2;0;3;2;2;3
DJI;2014;2;13;7;6;0;1;2;0;3;2;2;3
DJI;2015;2;13;7;6;0;1;2;0;3;2;2;3
DJI;2016;2;12;5;7;0;1;1;0;2;3;2;3
DJI;2017;2;12;5;7;0;1;1;0;2;3;2;3
DJI;2018;2;12;5;7;0;1;1;0;2;3;2;3
DOM;1995;4;8;5;3;0;0;1;2;2;0;2;1
DOM;1996;4;8;5;3;0;1;2;1;2;0;1;1
DOM;1997;4;7;4;3;0;1;1;1;2;0;1;1
DOM;1998;4;6;3;3;0;1;1;1;1;0;1;1
DOM;1999;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2000;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2001;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2002;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2003;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2004;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2005;4;6;3;3;0;1;1;1;1;0;1;1
DOM;2006;4;5;2;3;0;1;0;1;1;0;1;1
DOM;2007;4;5;2;3;0;1;0;1;1;0;1;1
DOM;2008;4;6;2;4;0;2;0;1;1;0;1;1
DOM;2009;4;6;2;4;0;2;0;1;1;0;1;1
DOM;2010;4;6;2;4;0;2;0;1;1;0;1;1
DOM;2011;4;5;2;3;0;2;0;1;1;0;1;0
DOM;2012;4;5;1;4;0;2;0;1;1;0;0;1
DOM;2013;4;5;1;4;0;2;0;1;1;0;0;1
DOM;2014;4;4;1;3;0;2;0;1;1;0;0;0
DOM;2015;4;4;1;3;0;2;0;1;1;0;0;0
DOM;2016;4;4;1;3;0;2;0;1;1;0;0;0
DOM;2017;4;3;1;2;0;1;0;1;1;0;0;0
DOM;2018;4;3;1;2;0;1;0;1;1;0;0;0
ECU;1995;4;11;4;7;1;1;0;2;2;3;1;1
ECU;1996;4;10;3;7;0;1;0;2;2;3;1;1
ECU;1997;4;10;3;7;0;1;0;2;2;3;1;1
ECU;1998;4;10;3;7;0;1;0;2;2;3;1;1
ECU;1999;4;10;3;7;0;1;0;2;2;3;1;1
ECU;2000;4;13;5;8;0;1;2;3;2;3;1;1
ECU;2001;4;13;5;8;0;1;2;3;2;3;1;1
ECU;2002;4;12;5;7;0;1;2;3;2;2;1;1
ECU;2003;4;12;5;7;0;1;2;3;2;2;1;1
ECU;2004;4;13;5;8;0;1;2;3;2;3;1;1
ECU;2005;4;12;4;8;0;1;2;3;1;3;1;1
ECU;2006;4;11;4;7;0;1;2;3;1;3;1;0
ECU;2007;4;10;3;7;0;1;2;3;1;3;0;0
ECU;2008;4;10;3;7;0;1;2;3;1;3;0;0
ECU;2009;4;11;3;8;0;1;2;3;1;3;0;1
ECU;2010;4;10;2;8;0;1;1;3;1;3;0;1
ECU;2011;4;10;3;7;0;1;2;3;1;3;0;0
ECU;2012;4;10;3;7;0;1;2;3;1;3;0;0
ECU;2013;4;8;3;5;0;1;2;1;1;3;0;0
ECU;2014;4;8;3;5;0;1;2;1;1;3;0;0
ECU;2015;4;8;3;5;0;1;2;1;1;3;0;0
ECU;2016;4;7;2;5;0;1;1;1;1;3;0;0
ECU;2017;4;7;2;5;0;1;1;1;1;3;0;0
ECU;2018;4;7;2;5;0;1;1;1;1;3;0;0
EGY;1995;2;16;8;8;1;2;2;3;3;1;2;2
EGY;1996;2;15;7;8;1;2;1;3;3;1;2;2
EGY;1997;2;15;7;8;1;2;1;3;3;1;2;2
EGY;1998;2;14;7;7;1;2;1;3;3;0;2;2
EGY;1999;2;15;7;8;1;2;1;3;3;1;2;2
EGY;2000;2;15;7;8;1;2;1;3;3;2;2;1
EGY;2001;2;14;7;7;1;1;1;3;3;1;2;2
EGY;2002;2;13;7;6;1;2;1;3;3;0;2;1
EGY;2003;2;14;7;7;1;2;1;3;3;1;2;1
EGY;2004;2;12;5;7;1;2;1;3;2;1;1;1
EGY;2005;2;13;6;7;1;2;2;3;2;1;1;1
EGY;2006;2;13;5;8;0;2;2;3;2;2;1;1
EGY;2007;2;13;5;8;0;2;2;3;2;2;1;1
EGY;2008;2;13;5;8;0;2;2;3;2;2;1;1
EGY;2009;2;13;5;8;0;2;2;3;2;2;1;1
EGY;2010;2;12;5;7;0;2;2;3;2;1;1;1
EGY;2011;2;12;6;6;1;2;2;2;2;1;1;1
EGY;2012;2;10;5;5;0;2;2;2;2;0;1;1
EGY;2013;2;12;6;6;1;2;2;3;2;0;1;1
EGY;2014;2;12;6;6;1;2;2;3;2;0;1;1
EGY;2015;2;12;6;6;1;2;2;3;2;0;1;1
EGY;2016;2;12;6;6;1;2;2;3;2;0;1;1
EGY;2017;2;10;5;5;0;2;2;3;2;0;1;0
EGY;2018;2;10;5;5;0;2;2;3;2;0;1;0
EQG;1995;1;16;7;9;0;2;3;1;2;3;2;3
EQG;1996;1;16;7;9;0;2;3;1;2;3;2;3
EQG;1997;1;16;7;9;0;2;3;1;2;3;2;3
EQG;1998;1;14;5;9;0;2;2;1;1;3;2;3
EQG;1999;1;14;5;9;0;2;2;1;1;3;2;3
EQG;2000;1;13;5;8;0;1;2;1;1;3;2;3
EQG;2001;1;13;5;8;0;1;2;1;1;3;2;3
EQG;2002;1;11;3;8;0;1;2;1;0;3;1;3
EQG;2003;1;11;3;8;0;1;1;1;0;3;2;3
EQG;2004;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2005;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2006;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2007;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2008;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2009;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2010;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2011;1;13;4;9;0;2;2;1;0;3;2;3
EQG;2012;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2013;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2014;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2015;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2016;1;12;4;8;0;1;2;1;0;3;2;3
EQG;2017;1;11;3;8;0;1;2;1;0;3;1;3
EQG;2018;1;12;4;8;0;1;2;1;0;3;2;3
ERI;1995;1;15;10;5;2;0;1;0;4;3;3;2
ERI;1996;1;15;10;5;2;0;1;0;4;3;3;2
ERI;1997;1;16;10;6;2;1;1;0;4;3;3;2
ERI;1998;1;18;10;8;2;3;1;0;4;3;3;2
ERI;1999;1;16;10;6;2;1;1;0;4;3;3;2
ERI;2000;1;17;10;7;2;2;1;0;4;3;3;2
ERI;2001;1;16;10;6;2;1;1;0;4;3;3;2
ERI;2002;1;16;10;6;2;1;1;0;4;3;3;2
ERI;2003;1;15;9;6;2;1;0;0;4;3;3;2
ERI;2004;1;16;9;7;2;2;0;0;4;3;3;2
ERI;2005;1;15;9;6;2;1;0;0;4;3;3;2
ERI;2006;1;15;10;5;2;2;1;0;4;2;3;1
ERI;2007;1;15;10;5;2;2;1;0;4;2;3;1
ERI;2008;1;14;9;5;1;2;1;0;4;2;3;1
ERI;2009;1;14;9;5;1;2;1;0;4;2;3;1
ERI;2010;1;12;8;4;0;2;1;0;4;2;3;0
ERI;2011;1;13;8;5;0;2;1;0;4;2;3;1
ERI;2012;1;14;8;6;0;3;1;0;4;2;3;1
ERI;2013;1;15;9;6;0;3;2;0;4;2;3;1
ERI;2014;1;15;9;6;0;3;2;0;4;2;3;1
ERI;2015;1;15;9;6;0;3;2;0;4;2;3;1
ERI;2016;1;15;9;6;0;3;2;0;4;2;3;1
ERI;2017;1;14;8;6;0;3;2;0;4;2;2;1
ERI;2018;1;15;9;6;0;3;2;0;4;2;3;1
EST;1995;5;6;3;3;0;0;1;3;1;0;1;0
EST;1996;5;4;2;2;0;0;1;2;1;0;0;0
EST;1997;5;4;2;2;0;0;1;2;1;0;0;0
EST;1998;5;4;2;2;0;0;1;2;1;0;0;0
EST;1999;5;4;2;2;0;0;1;2;1;0;0;0
EST;2000;5;3;2;1;0;0;1;1;1;0;0;0
EST;2001;5;1;1;0;0;0;1;0;0;0;0;0
EST;2002;5;1;1;0;0;0;1;0;0;0;0;0
EST;2003;5;1;1;0;0;0;1;0;0;0;0;0
EST;2004;5;1;1;0;0;0;1;0;0;0;0;0
EST;2005;5;1;1;0;0;0;1;0;0;0;0;0
EST;2006;5;1;1;0;0;0;1;0;0;0;0;0
EST;2007;5;1;1;0;0;0;1;0;0;0;0;0
EST;2008;5;1;1;0;0;0;1;0;0;0;0;0
EST;2009;5;1;1;0;0;0;1;0;0;0;0;0
EST;2010;5;0;0;0;0;0;0;0;0;0;0;0
EST;2011;5;0;0;0;0;0;0;0;0;0;0;0
EST;2012;5;0;0;0;0;0;0;0;0;0;0;0
EST;2013;5;0;0;0;0;0;0;0;0;0;0;0
EST;2014;5;0;0;0;0;0;0;0;0;0;0;0
EST;2015;5;0;0;0;0;0;0;0;0;0;0;0
EST;2016;5;0;0;0;0;0;0;0;0;0;0;0
EST;2017;5;0;0;0;0;0;0;0;0;0;0;0
EST;2018;5;0;0;0;0;0;0;0;0;0;0;0
ETI;1995;1;20;11;9;2;2;2;2;4;2;3;3
ETI;1996;1;18;9;9;0;2;2;2;4;2;3;3
ETI;1997;1;19;9;10;0;2;2;2;4;3;3;3
ETI;1998;1;19;9;10;0;3;2;2;4;3;3;2
ETI;1999;1;21;11;10;2;3;2;2;4;3;3;2
ETI;2000;1;21;11;10;2;2;2;2;4;3;3;3
ETI;2001;1;20;11;9;2;2;2;2;4;2;3;3
ETI;2002;1;20;11;9;2;2;2;2;4;2;3;3
ETI;2003;1;21;11;10;2;2;2;2;4;3;3;3
ETI;2004;1;21;11;10;2;2;2;2;4;3;3;3
ETI;2005;1;20;10;10;2;2;1;2;4;3;3;3
ETI;2006;1;20;10;10;2;2;1;2;4;3;3;3
ETI;2007;1;20;10;10;2;2;1;2;4;3;3;3
ETI;2008;1;19;10;9;2;2;1;2;4;3;3;2
ETI;2009;1;20;11;9;2;2;2;2;4;3;3;2
ETI;2010;1;20;11;9;2;2;2;2;4;3;3;2
ETI;2011;1;20;11;9;2;2;2;2;4;3;3;2
ETI;2012;1;20;11;9;2;2;2;2;4;3;3;2
ETI;2013;1;19;10;9;2;2;2;2;4;3;2;2
ETI;2014;1;20;10;10;2;2;2;3;4;3;2;2
ETI;2015;1;19;9;10;2;2;1;3;4;3;2;2
ETI;2016;1;19;9;10;2;2;1;3;4;3;2;2
ETI;2017;1;19;9;10;2;2;1;3;4;3;2;2
ETI;2018;1;20;10;10;2;2;2;3;4;3;2;2
ETM;2002;3;14;9;5;2;0;1;0;3;3;3;2
ETM;2003;3;14;9;5;2;0;1;0;4;3;2;2
ETM;2004;3;15;9;6;2;1;1;0;4;3;2;2
ETM;2005;3;15;9;6;2;1;1;0;4;3;2;2
ETM;2006;3;17;10;7;2;2;2;1;4;3;2;1
ETM;2007;3;15;9;6;1;1;2;1;4;3;2;1
ETM;2008;3;13;7;6;0;1;2;1;3;3;2;1
ETM;2009;3;13;7;6;0;1;2;1;3;3;2;1
ETM;2010;3;12;7;5;0;1;2;1;3;3;2;0
ETM;2011;3;13;7;6;0;1;2;1;3;3;2;1
ETM;2012;3;11;6;5;0;0;1;1;3;3;2;1
ETM;2013;3;8;5;3;0;0;1;1;3;1;1;1
ETM;2014;3;8;5;3;0;0;1;1;3;1;1;1
ETM;2015;3;7;5;2;0;0;1;0;3;1;1;1
ETM;2016;3;7;5;2;0;0;1;0;3;1;1;1
ETM;2017;3;7;5;2;0;0;1;0;3;1;1;1
ETM;2018;3;7;5;2;0;0;1;0;3;1;1;1
FIN;1995;6;0;0;0;0;0;0;0;0;0;0;0
FIN;1996;6;0;0;0;0;0;0;0;0;0;0;0
FIN;1997;6;0;0;0;0;0;0;0;0;0;0;0
FIN;1998;6;0;0;0;0;0;0;0;0;0;0;0
FIN;1999;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2000;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2001;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2002;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2003;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2004;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2005;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2006;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2007;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2008;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2009;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2010;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2011;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2012;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2013;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2014;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2015;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2016;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2017;6;0;0;0;0;0;0;0;0;0;0;0
FIN;2018;6;0;0;0;0;0;0;0;0;0;0;0
FJI;1995;3;7;3;4;0;0;1;3;1;1;1;0
FJI;1996;3;7;3;4;0;0;1;3;1;1;1;0
FJI;1997;3;7;3;4;0;0;1;3;1;1;1;0
FJI;1998;3;7;3;4;0;0;1;3;1;1;1;0
FJI;1999;3;6;3;3;0;0;1;2;1;1;1;0
FJI;2000;3;8;4;4;0;2;2;2;1;0;1;0
FJI;2001;3;9;4;5;0;2;2;3;1;0;1;0
FJI;2002;3;8;4;4;0;1;2;3;1;0;1;0
FJI;2003;3;8;4;4;0;1;2;3;1;0;1;0
FJI;2004;3;6;4;2;0;0;2;2;1;0;1;0
FJI;2005;3;7;4;3;0;0;2;2;1;1;1;0
FJI;2006;3;6;4;2;0;0;2;1;1;1;1;0
FJI;2007;3;6;4;2;0;1;2;0;1;1;1;0
FJI;2008;3;6;4;2;0;1;2;0;1;1;1;0
FJI;2009;3;5;4;1;0;0;2;0;1;1;1;0
FJI;2010;3;6;4;2;0;0;2;1;1;1;1;0
FJI;2011;3;7;5;2;0;0;3;1;1;1;1;0
FJI;2012;3;6;4;2;0;0;3;1;1;1;0;0
FJI;2013;3;6;4;2;0;0;3;1;1;1;0;0
FJI;2014;3;6;4;2;0;0;3;1;1;1;0;0
FJI;2015;3;6;4;2;0;0;3;1;1;1;0;0
FJI;2016;3;4;3;1;0;0;2;0;1;1;0;0
FJI;2017;3;5;3;2;0;0;2;0;1;1;0;1
FJI;2018;3;4;3;1;0;0;2;0;1;1;0;0
FRN;1995;6;1;0;1;0;0;0;1;0;0;0;0
FRN;1996;6;1;0;1;0;0;0;1;0;0;0;0
FRN;1997;6;1;0;1;0;0;0;1;0;0;0;0
FRN;1998;6;1;0;1;0;0;0;1;0;0;0;0
FRN;1999;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2000;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2001;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2002;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2003;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2004;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2005;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2006;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2007;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2008;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2009;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2010;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2011;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2012;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2013;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2014;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2015;6;0;0;0;0;0;0;0;0;0;0;0
FRN;2016;6;0;0;0;0;0;0;0;0;0;0;0
FRN;2017;6;1;0;1;0;0;0;1;0;0;0;0
FRN;2018;6;1;0;1;0;0;0;1;0;0;0;0
GAB;1995;1;12;5;7;0;1;2;0;1;3;2;3
GAB;1996;1;12;5;7;0;1;2;0;1;3;2;3
GAB;1997;1;11;4;7;0;1;2;0;0;3;2;3
GAB;1998;1;11;4;7;0;1;2;0;0;3;2;3
GAB;1999;1;11;5;6;0;0;2;0;1;3;2;3
GAB;2000;1;12;5;7;0;1;2;0;1;3;2;3
GAB;2001;1;10;4;6;0;0;1;0;1;3;2;3
GAB;2002;1;10;4;6;0;0;1;0;1;3;2;3
GAB;2003;1;11;4;7;0;1;1;0;1;3;2;3
GAB;2004;1;11;4;7;0;1;1;0;1;3;2;3
GAB;2005;1;11;4;7;0;1;1;0;1;3;2;3
GAB;2006;1;11;4;7;0;1;1;0;1;3;2;3
GAB;2007;1;10;3;7;0;1;1;0;1;3;1;3
GAB;2008;1;10;3;7;0;1;1;0;1;3;1;3
GAB;2009;1;11;3;8;0;1;1;1;1;3;1;3
GAB;2010;1;11;3;8;0;1;1;1;1;3;1;3
GAB;2011;1;11;3;8;0;1;1;1;1;3;1;3
GAB;2012;1;11;3;8;0;1;1;1;1;3;1;3
GAB;2013;1;11;3;8;0;1;1;1;1;3;1;3
GAB;2014;1;10;3;7;0;0;1;1;1;3;1;3
GAB;2015;1;10;3;7;0;0;1;1;1;3;1;3
GAB;2016;1;10;3;7;0;0;1;1;1;3;1;3
GAB;2017;1;8;2;6;0;0;1;1;1;3;0;2
GAB;2018;1;8;2;6;0;0;1;1;1;3;0;2
GAM;1995;2;14;10;4;0;0;3;0;4;1;3;3
GAM;1996;2;14;9;5;0;0;2;0;4;2;3;3
GAM;1997;2;14;9;5;0;0;2;0;4;2;3;3
GAM;1998;2;16;9;7;0;1;2;0;4;3;3;3
GAM;1999;2;15;9;6;0;1;2;0;4;2;3;3
GAM;2000;2;15;9;6;0;1;2;0;4;2;3;3
GAM;2001;2;15;9;6;0;1;2;0;4;2;3;3
GAM;2002;2;13;9;4;0;0;2;0;4;1;3;3
GAM;2003;2;13;9;4;0;0;2;0;4;1;3;3
GAM;2004;2;12;9;3;0;0;2;0;4;1;3;2
GAM;2005;2;12;9;3;0;0;2;0;4;1;3;2
GAM;2006;2;15;10;5;0;1;3;0;4;2;3;2
GAM;2007;2;15;10;5;0;1;3;0;4;2;3;2
GAM;2008;2;14;9;5;0;1;3;0;4;2;2;2
GAM;2009;2;13;8;5;0;1;2;0;4;2;2;2
GAM;2010;2;14;9;5;0;1;3;0;4;2;2;2
GAM;2011;2;14;9;5;0;1;3;0;4;2;2;2
GAM;2012;2;14;9;5;0;1;3;0;4;2;2;2
GAM;2013;2;15;9;6;0;1;3;0;4;3;2;2
GAM;2014;2;15;9;6;0;1;3;0;4;3;2;2
GAM;2015;2;15;9;6;0;1;3;0;4;3;2;2
GAM;2016;2;15;9;6;0;1;3;0;4;3;2;2
GAM;2017;2;15;9;6;0;1;3;0;4;3;2;2
GAM;2018;2;15;9;6;0;1;3;0;4;3;2;2
GHA;1995;1;16;9;7;0;1;3;2;4;3;2;1
GHA;1996;1;15;9;6;0;0;3;1;4;3;2;2
GHA;1997;1;14;9;5;0;0;3;1;4;3;2;1
GHA;1998;1;14;9;5;0;1;3;1;4;2;2;1
GHA;1999;1;13;8;5;0;1;2;1;4;2;2;1
GHA;2000;1;12;7;5;0;0;1;1;4;3;2;1
GHA;2001;1;11;7;4;0;0;1;1;4;2;2;1
GHA;2002;1;12;7;5;0;1;1;1;4;2;2;1
GHA;2003;1;13;7;6;0;1;1;1;4;2;2;2
GHA;2004;1;14;8;6;0;1;2;1;4;2;2;2
GHA;2005;1;12;7;5;0;1;2;1;3;2;2;1
GHA;2006;1;13;7;6;0;1;2;1;3;2;2;2
GHA;2007;1;13;7;6;0;1;2;1;3;2;2;2
GHA;2008;1;13;7;6;0;1;2;1;3;2;2;2
GHA;2009;1;13;7;6;0;1;2;1;3;2;2;2
GHA;2010;1;12;7;5;0;1;2;1;3;2;2;1
GHA;2011;1;11;6;5;0;1;1;1;3;2;2;1
GHA;2012;1;10;6;4;0;1;1;1;3;2;2;0
GHA;2013;1;11;6;5;0;1;1;1;3;2;2;1
GHA;2014;1;10;5;5;0;1;0;1;3;2;2;1
GHA;2015;1;11;6;5;0;1;1;1;3;2;2;1
GHA;2016;1;11;6;5;0;1;1;1;3;2;2;1
GHA;2017;1;11;6;5;0;1;1;1;3;2;2;1
GHA;2018;1;11;6;5;0;1;1;1;3;2;2;1
GMY;1995;6;1;1;0;0;0;1;0;0;0;0;0
GMY;1996;6;1;1;0;0;0;1;0;0;0;0;0
GMY;1997;6;1;1;0;0;0;1;0;0;0;0;0
GMY;1998;6;1;1;0;0;0;1;0;0;0;0;0
GMY;1999;6;1;1;0;0;0;1;0;0;0;0;0
GMY;2000;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2001;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2002;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2003;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2004;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2005;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2006;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2007;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2008;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2009;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2010;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2011;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2012;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2013;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2014;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2015;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2016;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2017;6;0;0;0;0;0;0;0;0;0;0;0
GMY;2018;6;1;1;0;0;0;1;0;0;0;0;0
GNB;1995;1;17;10;7;0;0;3;1;4;3;3;3
GNB;1996;1;16;10;6;0;1;3;1;4;1;3;3
GNB;1997;1;16;10;6;0;1;3;1;4;1;3;3
GNB;1998;1;19;11;8;1;1;3;3;4;1;3;3
GNB;1999;1;20;11;9;1;2;3;3;4;1;3;3
GNB;2000;1;19;11;8;1;1;3;1;4;3;3;3
GNB;2001;1;19;11;8;1;1;3;1;4;3;3;3
GNB;2002;1;19;11;8;1;1;3;1;4;3;3;3
GNB;2003;1;18;10;8;0;1;3;1;4;3;3;3
GNB;2004;1;18;10;8;0;1;3;1;4;3;3;3
GNB;2005;1;18;10;8;0;1;3;1;4;3;3;3
GNB;2006;1;17;10;7;0;0;3;1;4;3;3;3
GNB;2007;1;17;10;7;0;0;3;1;4;3;3;3
GNB;2008;1;17;10;7;0;0;3;1;4;3;3;3
GNB;2009;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2010;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2011;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2012;1;18;10;8;0;1;3;1;4;3;3;3
GNB;2013;1;18;10;8;0;1;3;1;4;3;3;3
GNB;2014;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2015;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2016;1;17;10;7;0;1;3;0;4;3;3;3
GNB;2017;1;16;9;7;0;1;3;0;4;3;2;3
GNB;2018;1;17;10;7;0;1;3;0;4;3;3;3
GRC;1995;6;1;0;1;0;1;0;0;0;0;0;0
GRC;1996;6;1;0;1;0;1;0;0;0;0;0;0
GRC;1997;6;1;0;1;0;1;0;0;0;0;0;0
GRC;1998;6;1;0;1;0;1;0;0;0;0;0;0
GRC;1999;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2000;6;0;0;0;0;0;0;0;0;0;0;0
GRC;2001;6;0;0;0;0;0;0;0;0;0;0;0
