country,country_code,happiness_score,year,nattacks,region_txt,fsi,country_code_2,latitude,longitude
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
North Cyprus,,5.695,2015,0.0,,,,,
Cyprus,CYP,5.689,2015,3.0,Western Europe,66.2,CY,35.126413,33.429859
Algeria,DZA,5.605,2015,15.0,Middle East & North Africa,79.6,DZ,28.033886,1.6596259999999998
Kosovo,RKS,5.589,2015,2.0,Eastern Europe,,XK,42.602636,20.902977
Turkmenistan,TKM,5.547999999999999,2015,0.0,,77.4,TM,38.969719,59.556278000000006
Mauritius,MUS,5.477,2015,0.0,,45.2,MU,-20.348404000000002,57.552152
Hong Kong,HKG,5.474,2015,0.0,,,HK,22.396428,114.10949699999999
Estonia,EST,5.4289999999999985,2015,2.0,Eastern Europe,43.7,EE,58.595271999999994,25.013607
Indonesia,IDN,5.399,2015,29.0,Southeast Asia,75.0,ID,-0.789275,113.921327
Vietnam,VNM,5.36,2015,0.0,,72.4,VN,14.058323999999999,108.277199
Turkey,TUR,5.332000000000002,2015,424.0,Middle East & North Africa,74.6,TR,38.963745,35.243322
